Date,Team,O.Team,Points,O.Points,Assists,O.Assists,BiggestLead,O.BiggestLead,Blocks,O.Blocks,DefensiveRebounds,O.DefensiveRebounds,FastBreakPoints,O.FastBreakPoints,FieldGoalsAttempted,O.FieldGoalsAttempted,FieldGoalsMade,O.FieldGoalsMade,Fouls,O.Fouls,FreeThrowsAttempted,O.FreeThrowsAttempted,FreeThrowsMade,O.FreeThrowsMade,MarginAtTheHalf,O.MarginAtTheHalf,OffensiveRebounds,O.OffensiveRebounds,Rebounds,O.Rebounds,Steals,O.Steals,ThreePointersAttempted,O.ThreePointersAttempted,ThreePointersMade,O.ThreePointersMade,Turnovers,O.Turnovers,Playoffs
20120111,Jazz,Lakers,87,90,22,17,6,6,4,6,36,38,13,11,93,82,36,35,22,18,16,19,11,16,1,-1,10,8,46,46,7,5,14,9,4,4,11,17,0
20120111,Knicks,Seventysixers,85,79,13,10,17,2,3,4,37,28,4,11,77,81,32,32,20,19,19,18,15,12,10,-10,9,9,46,37,9,10,22,15,6,3,21,14,0
20120111,Nuggets,Nets,123,115,37,31,23,7,7,7,30,20,22,13,74,83,44,43,16,21,30,12,24,9,16,-16,7,9,37,29,13,6,18,35,11,20,19,17,0
20120111,Pacers,Hawks,96,84,25,14,24,4,10,3,34,35,14,20,85,80,39,30,21,16,16,27,12,19,3,-3,9,10,43,45,13,9,14,13,6,5,16,18,0
20120111,Raptors,Kings,91,98,20,13,5,10,4,3,35,34,11,9,80,81,34,30,28,15,21,34,17,31,-1,1,9,14,44,48,7,8,20,24,6,7,14,16,0
20120111,Spurs,Rockets,101,95,23,19,6,12,9,4,29,33,9,11,92,96,42,41,12,24,17,12,12,10,-3,3,13,15,42,48,8,8,16,21,5,3,11,11,0
20120111,Trailblazers,Magic,104,107,23,25,0,23,0,1,25,36,6,7,86,70,41,41,16,15,13,19,12,9,-12,12,7,6,32,42,7,2,25,27,10,16,7,18,0
20120112,Bucks,Pistons,102,93,25,18,18,1,7,3,22,25,10,15,78,74,37,33,20,21,17,24,17,24,9,-9,13,10,35,35,9,6,22,5,11,3,14,16,0
20120112,Grizzlies,Knicks,94,83,20,19,25,0,6,3,40,33,19,11,75,83,34,31,11,23,30,11,20,10,11,-11,8,8,48,41,9,8,12,26,6,11,16,18,0
20120112,Hawks,Hornets,111,81,29,21,30,0,4,6,35,26,24,10,90,78,42,33,16,19,28,16,21,14,10,-10,20,4,55,30,8,3,19,8,6,1,9,12,0
20120112,Suns,Cavaliers,90,101,23,22,8,14,10,2,30,32,7,9,75,89,34,39,21,19,20,21,14,13,-8,8,9,15,39,47,6,10,21,19,8,10,15,12,0
20120112,Warriors,Magic,109,117,27,27,13,8,2,4,32,34,6,17,82,68,43,35,36,16,19,55,13,36,4,-4,6,9,38,43,7,9,23,23,10,11,14,10,0
20120113,Hornets,Pistons,81,98,22,26,2,21,9,6,27,33,10,11,74,82,33,40,15,17,16,16,14,11,-12,12,7,13,34,46,6,7,8,14,1,7,12,11,0
20120113,Celtics,Bulls,79,88,20,20,0,20,3,6,26,35,4,4,75,75,31,34,19,14,13,21,11,16,-19,19,8,11,34,46,6,5,14,13,6,4,9,11,0
20120113,Pelicans,Timberwolves,80,87,17,11,8,14,2,5,32,36,19,5,90,70,34,24,32,19,16,38,8,33,1,-1,19,12,51,48,10,5,16,25,4,6,12,16,0
20120113,Lakers,Cavaliers,97,92,30,20,19,4,5,0,29,31,17,15,76,85,37,32,26,24,23,25,18,20,18,-18,7,13,36,44,10,5,14,24,5,8,17,18,0
20120113,Mavericks,Bucks,102,76,20,15,30,4,6,1,35,24,23,11,75,78,39,29,17,21,18,16,14,13,15,-15,8,12,43,36,13,9,22,24,10,5,17,19,0
20120113,Nuggets,Heat,117,104,26,19,19,6,5,4,29,26,21,14,78,81,43,38,19,25,26,29,19,21,2,-2,8,14,37,40,10,11,25,16,12,7,18,17,0
20120113,Raptors,Pacers,90,95,17,13,16,5,3,4,24,27,8,12,74,66,33,30,32,22,32,38,20,32,5,-5,11,9,35,36,4,9,17,8,4,3,17,16,0
20120113,Rockets,Kings,103,89,22,17,16,8,5,6,37,30,8,22,89,80,40,35,15,15,19,16,15,15,-2,2,18,6,55,36,6,8,21,20,8,4,12,11,0
20120113,Seventysixers,Wizards,120,89,27,18,34,4,2,5,30,28,32,13,85,81,47,36,15,16,19,20,14,13,14,-14,9,9,39,37,10,8,18,17,12,4,12,18,0
20120113,Spurs,Trailblazers,99,83,23,20,19,8,7,5,39,26,22,19,74,84,38,34,22,22,25,14,17,10,3,-3,11,10,50,36,8,18,17,18,6,5,23,18,0
20120113,Suns,Nets,103,110,26,18,5,12,1,3,26,27,8,7,79,80,41,40,18,21,16,19,13,15,-3,3,9,8,35,35,4,9,22,32,8,15,13,12,0
20120114,Hornets,Warriors,112,100,21,18,22,7,2,5,29,29,10,25,76,84,38,35,25,31,38,32,29,25,20,-20,8,12,37,41,3,8,13,20,7,5,14,13,0
20120114,Bulls,Raptors,77,64,19,17,15,2,6,4,40,36,12,8,82,86,33,30,7,15,12,7,7,1,0,0,12,14,52,50,6,3,15,10,4,3,5,9,0
20120114,Clippers,Lakers,102,94,17,24,14,0,1,2,33,31,9,11,85,77,35,35,22,26,30,25,23,19,13,-13,17,11,50,42,5,3,21,12,9,5,9,9,0
20120114,Grizzlies,Pelicans,108,99,16,19,17,9,5,8,27,31,23,12,78,75,35,35,19,30,41,31,33,25,10,-10,13,12,40,43,7,5,10,10,5,4,9,15,0
20120114,Hawks,Timberwolves,93,91,21,21,4,18,6,4,37,30,26,6,78,85,32,38,14,21,27,12,22,11,-11,11,14,10,51,40,8,12,21,21,7,4,19,14,0
20120114,Jazz,Nets,107,94,27,21,23,4,4,5,34,24,23,19,81,74,42,32,26,20,26,27,20,21,17,-17,14,8,48,32,13,9,8,27,3,9,17,16,0
20120114,Mavericks,Kings,99,60,19,10,39,0,6,3,47,34,17,16,81,86,37,22,16,21,25,18,18,14,29,-29,12,16,59,50,10,11,16,21,7,2,16,15,0
20120114,Pacers,Celtics,97,83,14,20,20,5,10,6,32,30,23,13,94,83,35,32,18,24,23,18,22,14,8,-8,20,15,52,45,12,4,16,15,5,5,14,18,0
20120114,Rockets,Trailblazers,107,105,20,18,14,4,4,11,35,29,21,11,93,90,39,37,30,25,28,31,24,22,5,-5,19,17,54,46,8,10,18,26,5,9,17,13,0
20120114,Thunder,Knicks,104,92,18,18,31,4,11,3,31,28,12,20,71,83,34,34,22,23,34,23,29,19,23,-23,7,15,38,43,12,12,18,19,7,5,21,20,0
20120114,Wizards,Seventysixers,90,103,19,20,6,20,8,6,36,29,20,21,88,86,38,37,18,16,17,27,11,23,-12,12,17,8,53,37,2,12,14,16,3,6,18,7,0
20120115,Nuggets,Jazz,96,106,21,27,5,13,7,6,28,32,11,10,75,85,32,44,22,30,39,20,26,14,0,0,11,10,39,42,9,7,16,12,6,4,15,14,0
20120115,Pistons,Warriors,91,99,23,23,6,15,3,7,25,33,12,20,74,73,31,38,19,22,26,27,22,20,4,-4,7,10,32,43,7,9,19,15,7,3,13,16,0
20120115,Spurs,Suns,102,91,27,20,19,4,6,1,40,31,12,21,81,91,40,38,15,21,23,14,17,10,14,-14,8,10,48,41,7,6,19,15,5,5,13,12,0
20120116,Hornets,Cavaliers,94,102,20,26,14,9,8,5,27,34,5,21,86,80,38,39,23,23,26,29,14,20,11,-11,12,9,39,43,11,6,17,15,4,4,10,16,0
20120116,Celtics,Thunder,88,97,18,13,4,10,4,6,33,31,11,15,87,80,34,36,17,19,16,19,14,18,-7,7,15,9,48,40,6,12,14,19,6,7,18,12,0
20120116,Clippers,Nets,101,91,26,22,18,0,8,2,31,26,15,7,80,78,37,33,21,24,35,26,19,17,13,-13,15,9,46,35,7,7,21,24,8,8,14,8,0
20120116,Grizzlies,Bulls,102,86,23,12,27,0,4,7,31,21,17,13,87,78,47,33,19,14,9,25,5,19,20,-20,15,13,46,34,10,13,10,12,3,1,19,19,0
20120116,Hawks,Raptors,93,84,21,19,13,6,7,6,30,31,10,12,71,78,32,33,19,27,31,22,24,15,5,-5,6,11,36,42,6,4,13,12,5,3,10,15,0
20120116,Pelicans,Trailblazers,77,84,16,25,2,17,6,1,32,33,10,10,68,72,28,34,15,20,28,15,21,10,-2,2,8,4,40,37,9,9,9,20,0,6,17,17,0
20120116,Knicks,Magic,93,102,14,21,8,9,0,4,29,35,9,4,73,71,30,36,23,27,33,22,28,13,6,-6,5,6,34,41,12,3,20,35,5,17,10,17,0
20120116,Lakers,Mavericks,73,70,19,16,7,6,4,5,38,38,13,7,76,80,29,28,14,15,19,16,14,10,4,-4,6,11,44,49,9,7,10,26,1,4,11,15,0
20120116,Seventysixers,Bucks,94,82,22,16,14,3,6,6,31,32,6,5,84,75,37,35,15,15,13,14,9,9,4,-4,8,9,39,41,12,5,23,14,11,3,9,16,0
20120116,Timberwolves,Kings,99,86,24,20,16,8,8,4,29,28,12,10,80,79,37,35,20,18,19,20,15,12,-4,4,9,9,38,37,11,8,26,17,10,4,13,16,0
20120116,Wizards,Rockets,106,114,16,24,5,19,4,7,30,27,37,23,80,87,39,42,22,21,32,26,25,25,-4,4,13,15,43,42,7,6,11,16,3,5,14,11,0
20120117,Bucks,Nuggets,95,105,21,27,2,21,10,5,29,33,23,18,91,75,38,32,27,15,14,37,12,29,-19,19,14,9,43,42,10,9,23,25,7,12,18,17,0
20120117,Bulls,Suns,118,97,31,19,28,3,2,6,29,31,13,11,88,74,47,38,17,17,24,19,19,16,20,-20,12,7,41,38,9,2,10,11,5,5,6,19,0
20120117,Cavaliers,Warriors,95,105,16,26,7,12,6,6,35,31,8,17,82,94,35,41,16,24,28,19,20,14,-5,5,19,12,54,43,7,10,15,19,5,9,23,12,0
20120117,Heat,Spurs,120,98,24,21,28,17,1,1,24,25,8,8,79,80,46,38,19,18,19,17,12,12,-14,14,9,11,33,36,7,7,26,25,16,10,11,16,0
20120117,Jazz,Clippers,108,79,18,17,34,0,5,5,39,32,27,8,82,85,39,31,20,21,31,21,27,13,11,-11,9,13,48,45,10,4,8,20,3,4,8,13,0
20120117,Magic,Hornets,96,89,19,23,8,7,5,6,32,31,10,10,78,77,36,36,14,22,26,17,17,12,-3,3,10,5,42,36,10,11,22,17,7,5,16,17,0
20120117,Rockets,Pistons,97,80,16,17,18,2,1,7,25,21,10,12,81,83,40,34,18,16,12,9,9,8,7,-7,17,14,42,35,11,10,19,13,8,4,20,18,0
20120118,Celtics,Raptors,96,73,21,12,27,2,5,2,36,32,15,5,71,69,34,26,20,25,32,20,22,17,6,-6,9,6,45,38,7,4,16,15,6,4,9,16,0
20120118,Clippers,Mavericks,91,89,25,22,9,6,7,7,31,27,11,18,87,81,37,34,17,18,17,18,9,12,1,-1,16,15,47,42,11,8,22,20,8,9,12,15,0
20120118,Hawks,Trailblazers,92,89,18,23,13,2,7,5,42,28,22,10,71,92,33,35,18,21,27,20,21,14,9,-9,5,13,47,41,4,10,11,19,5,5,14,9,0
20120118,Pelicans,Grizzlies,87,93,23,23,0,14,6,4,25,25,2,13,70,73,34,36,19,17,16,17,14,15,-7,7,9,12,34,37,8,11,12,14,5,6,17,16,0
20120118,Kings,Pacers,92,88,17,13,4,16,3,8,23,35,17,16,93,78,28,34,22,28,41,27,28,19,-5,5,30,18,53,53,11,7,31,13,8,1,12,18,0
20120118,Knicks,Suns,88,91,19,21,5,7,3,8,36,35,12,15,86,79,32,36,16,21,30,16,20,12,-3,3,18,3,54,38,11,9,15,12,4,7,16,15,0
20120118,Magic,Spurs,83,85,12,18,7,5,3,5,42,37,6,4,87,84,29,36,18,22,27,18,21,11,3,-3,18,4,60,41,6,5,21,17,4,2,11,9,0
20120118,Nets,Warriors,107,100,24,23,9,6,5,7,29,18,2,12,74,72,37,37,16,21,25,27,22,18,-1,1,16,7,45,25,2,12,29,16,11,8,18,10,0
20120118,Seventysixers,Nuggets,104,108,22,24,14,10,4,3,38,41,27,14,98,89,43,43,23,22,19,22,14,15,-6,6,13,9,51,50,6,5,14,18,4,7,11,13,0
20120118,Timberwolves,Pistons,93,85,14,15,8,16,4,5,31,27,7,11,75,79,30,35,19,27,34,21,25,10,-6,6,13,14,44,41,11,10,23,11,8,5,15,18,0
20120118,Wizards,Thunder,105,102,18,15,7,12,7,7,33,37,23,20,86,77,33,37,23,31,43,30,31,24,-5,5,19,6,52,43,10,9,21,19,8,4,17,21,0
20120119,Heat,Lakers,98,87,19,19,23,4,5,6,29,26,8,6,85,81,38,34,18,15,18,16,13,13,15,-15,15,12,44,38,8,7,18,20,9,6,11,13,0
20120119,Jazz,Mavericks,91,94,16,23,4,13,2,6,29,29,21,12,80,71,31,37,19,20,29,19,26,15,-9,9,15,4,44,33,11,4,12,20,3,5,12,15,0
20120119,Rockets,Pelicans,90,88,17,20,14,5,7,5,39,32,13,10,88,94,35,37,18,15,13,16,11,11,9,-9,14,16,53,48,11,9,27,11,9,3,19,13,0
20120120,Cavaliers,Bulls,75,114,13,27,1,42,6,16,20,41,9,18,89,83,27,46,17,23,19,17,14,16,-19,19,18,13,38,54,7,9,14,9,7,6,14,20,0
20120120,Celtics,Suns,71,79,20,20,3,11,5,8,25,36,2,6,74,69,30,31,19,16,9,16,7,12,-11,11,7,8,32,44,7,10,10,19,4,5,18,21,0
20120120,Clippers,Timberwolves,98,101,12,21,15,3,5,3,34,29,7,9,71,81,33,36,27,22,28,33,21,23,11,-11,7,10,41,39,6,8,21,15,11,6,18,11,0
20120120,Knicks,Bucks,86,100,13,19,3,17,4,1,31,35,12,5,73,82,27,39,22,25,33,20,26,14,-4,4,12,12,43,47,13,11,22,22,6,8,24,19,0
20120120,Magic,Lakers,92,80,20,19,23,2,2,3,36,34,14,5,77,76,32,29,20,18,26,22,16,16,17,-17,15,8,51,42,7,5,27,20,12,6,13,8,0
20120120,Pistons,Grizzlies,81,98,17,23,3,23,3,2,25,24,7,19,66,68,29,39,16,20,26,20,19,15,-19,19,13,3,38,27,8,14,10,9,4,5,25,15,0
20120120,Raptors,Trailblazers,84,94,21,19,4,21,8,3,29,40,28,7,82,82,30,33,23,19,25,31,19,23,-15,15,11,15,40,55,10,7,15,15,5,5,14,18,0
20120120,Seventysixers,Hawks,90,76,24,21,18,11,5,2,36,29,21,13,84,74,35,32,8,17,19,8,16,7,-8,8,15,3,51,32,9,8,17,15,4,5,12,15,0
20120120,Spurs,Kings,86,88,19,16,6,15,2,2,32,33,14,21,82,83,31,36,16,23,21,19,19,11,-3,3,13,13,45,46,7,9,25,21,5,5,13,14,0
20120120,Warriors,Pacers,91,94,18,25,6,5,5,5,38,34,10,17,80,83,37,35,21,13,8,21,7,16,0,0,7,9,45,43,3,9,23,16,10,8,18,11,0
20120120,Wizards,Nuggets,104,108,28,24,12,8,9,4,32,34,18,23,95,79,40,39,24,20,17,30,13,20,2,-2,8,12,40,46,11,6,26,21,11,10,10,17,0
20120121,Bulls,Hornets,95,89,26,18,19,3,3,5,27,35,8,10,85,74,40,35,17,17,15,23,9,17,7,-7,10,9,37,44,11,4,15,11,6,2,8,16,0
20120121,Grizzlies,Kings,128,95,27,20,39,2,9,3,40,27,26,27,92,87,50,36,20,19,27,22,20,17,8,-8,11,11,51,38,11,6,16,19,8,6,11,16,0
20120121,Hawks,Cavaliers,121,94,31,18,33,2,3,3,27,28,30,13,83,70,46,34,17,19,24,27,18,19,19,-19,9,5,36,33,11,6,24,20,11,7,10,18,0
20120121,Heat,Seventysixers,113,92,24,18,21,2,10,5,40,24,12,5,81,83,44,37,13,17,21,15,18,10,7,-7,12,7,52,31,5,9,16,15,7,8,11,9,0
20120121,Pelicans,Mavericks,81,83,15,17,3,13,3,6,30,39,2,16,78,79,29,32,16,25,32,20,21,15,0,0,11,9,41,48,9,8,19,26,2,4,12,11,0
20120121,Jazz,Timberwolves,108,98,25,17,14,5,5,3,31,22,17,6,79,83,41,37,18,20,29,21,21,16,2,-2,15,13,46,35,5,10,15,21,5,8,15,11,0
20120121,Knicks,Nuggets,114,119,24,29,12,6,7,4,39,43,18,14,97,98,44,41,34,20,21,43,15,31,8,-8,11,15,50,58,8,12,33,24,11,6,23,20,0
20120121,Nets,Thunder,74,84,14,13,2,17,5,10,30,41,12,15,87,77,27,32,16,16,19,24,17,16,-13,13,16,14,46,55,9,8,23,17,3,4,16,19,0
20120121,Pistons,Trailblazers,94,91,13,19,16,3,8,3,26,25,12,8,67,81,30,34,21,24,32,24,27,20,11,-11,8,13,34,38,5,7,15,20,7,3,11,9,0
20120121,Rockets,Spurs,105,102,22,24,10,5,9,2,28,27,13,9,79,94,44,42,18,15,12,15,11,11,6,-6,4,16,32,43,5,6,22,22,6,7,13,13,0
20120122,Clippers,Raptors,103,91,26,21,22,0,9,4,35,26,13,13,72,81,35,29,24,31,40,31,25,25,12,-12,9,14,44,40,14,15,21,19,8,8,20,18,0
20120122,Heat,Bucks,82,91,9,18,5,11,2,5,30,27,12,10,67,80,25,28,25,28,35,34,29,30,-5,5,12,15,42,42,7,10,12,30,3,5,21,14,0
20120122,Lakers,Pacers,96,98,22,22,13,4,5,3,25,38,10,13,86,77,36,36,16,22,33,19,22,16,3,-3,18,12,43,50,10,3,9,18,2,10,8,15,0
20120122,Nets,Hornets,97,87,19,18,19,7,5,6,31,27,11,16,86,79,38,37,14,20,15,15,14,8,16,-16,16,7,47,34,5,9,27,14,7,5,12,13,0
20120122,Wizards,Celtics,94,100,17,22,3,15,7,2,31,28,18,6,77,72,37,37,28,20,21,30,18,21,-9,9,6,7,37,35,8,7,15,12,2,5,17,17,0
20120123,Bucks,Hawks,92,97,24,19,4,11,6,3,35,38,11,14,92,83,37,38,17,18,17,21,13,18,0,0,13,7,48,45,6,8,17,11,5,3,13,12,0
20120123,Bulls,Nets,110,95,33,23,21,1,4,1,31,23,16,7,75,77,43,37,18,18,23,21,17,14,16,-16,12,9,43,32,3,3,19,19,7,7,10,11,0
20120123,Celtics,Magic,87,56,21,12,33,3,9,6,38,33,11,4,78,65,33,16,21,16,19,30,19,20,10,-10,8,11,46,44,13,5,13,16,2,4,15,23,0
20120123,Pelicans,Spurs,102,104,20,28,9,6,7,1,29,23,6,14,83,75,42,41,14,10,13,20,12,15,-1,1,11,4,40,27,8,8,12,16,6,7,14,10,0
20120123,Mavericks,Suns,93,87,23,22,15,4,5,4,30,35,13,8,81,83,33,31,17,19,29,22,19,19,3,-3,12,17,42,52,11,9,25,20,8,6,12,19,0
20120123,Seventysixers,Wizards,103,83,30,15,34,1,3,5,37,29,17,18,83,74,43,32,19,17,20,27,11,19,30,-30,9,9,46,38,8,3,16,7,6,0,6,9,0
20120123,Thunder,Pistons,99,79,21,14,32,2,10,1,42,27,19,12,77,82,41,28,22,11,14,27,10,19,27,-27,9,11,51,38,4,10,16,14,7,4,19,9,0
20120123,Timberwolves,Rockets,92,107,22,20,5,17,1,3,33,33,10,21,80,86,33,39,20,23,27,28,21,22,-7,7,8,9,41,42,9,11,12,21,5,7,20,12,0
20120123,Trailblazers,Kings,101,89,22,23,22,6,2,3,34,25,9,18,88,80,41,32,22,22,21,25,12,18,15,-15,19,11,53,36,6,8,19,18,7,7,17,13,0
20120123,Warriors,Grizzlies,90,91,24,18,20,4,6,4,31,26,11,16,76,85,38,36,22,13,8,23,5,17,9,-9,8,15,39,41,11,14,25,13,9,2,24,18,0
20120124,Hornets,Knicks,78,111,10,26,2,33,8,8,24,40,8,13,82,78,27,39,22,21,22,33,21,26,-10,10,9,13,33,53,5,6,11,19,3,7,13,13,0
20120124,Heat,Cavaliers,92,85,16,20,8,6,5,4,23,26,4,12,70,68,32,34,15,27,26,17,23,11,0,0,6,7,29,33,10,10,18,16,5,6,17,20,0
20120124,Pacers,Magic,83,102,8,22,10,21,7,9,30,27,16,17,78,83,31,38,17,19,18,19,18,13,0,0,12,13,42,40,3,13,11,32,3,13,19,13,0
20120124,Suns,Raptors,96,99,23,18,14,12,4,2,32,35,9,8,82,82,39,34,20,22,17,25,13,23,4,-4,8,11,40,46,7,10,16,15,5,8,15,16,0
20120124,Trailblazers,Grizzlies,97,84,16,21,20,1,6,3,39,28,8,12,72,90,31,34,18,24,36,17,30,13,4,-4,11,11,50,39,8,10,22,14,5,3,20,11,0
20120125,Bulls,Pacers,90,95,19,18,10,7,8,7,26,33,20,10,90,80,36,38,20,20,21,21,15,14,10,-10,15,11,41,44,6,8,13,10,3,5,12,13,0
20120125,Cavaliers,Knicks,91,81,28,18,12,9,2,3,30,33,12,8,78,76,34,32,21,23,26,20,14,14,0,0,14,11,44,44,10,8,20,20,9,3,18,22,0
20120125,Jazz,Raptors,106,111,16,23,18,6,5,10,39,33,26,6,90,96,39,43,21,30,36,19,24,15,0,0,9,9,48,42,9,6,18,28,4,10,18,16,0
20120125,Kings,Nuggets,93,122,19,29,4,35,4,8,23,31,17,26,78,91,34,50,24,18,22,25,16,20,-23,23,12,17,35,48,7,10,20,13,9,2,16,13,0
20120125,Lakers,Clippers,96,91,20,20,6,10,8,4,26,25,4,6,66,87,32,37,15,25,32,14,24,9,-2,2,10,17,36,42,4,8,16,23,8,8,16,12,0
20120125,Mavericks,Timberwolves,90,105,22,20,14,17,7,12,30,38,13,7,95,77,39,34,24,12,10,33,6,28,2,-2,16,11,46,49,7,10,22,21,6,9,13,15,0
20120125,Pistons,Heat,98,101,19,24,4,11,6,1,29,20,15,10,72,71,36,37,24,20,25,25,19,22,-6,6,14,6,43,26,5,7,22,15,7,5,17,11,0
20120125,Rockets,Bucks,99,105,22,26,12,17,6,8,36,33,21,18,93,91,38,39,15,17,20,17,15,13,9,-9,16,10,52,43,5,8,31,29,8,14,12,10,0
20120125,Seventysixers,Nets,90,97,21,21,4,9,2,3,30,33,5,5,79,82,35,37,20,15,19,14,15,11,2,-2,7,12,37,45,10,5,14,27,5,12,13,17,0
20120125,Spurs,Hawks,105,83,29,17,26,4,3,8,35,28,18,11,82,80,42,35,16,17,15,10,10,7,4,-4,9,6,44,34,10,8,23,17,11,6,17,16,0
20120125,Thunder,Pelicans,101,91,21,16,14,0,8,8,26,24,19,11,64,75,34,35,17,24,33,21,28,20,9,-9,5,8,31,32,10,11,13,7,5,1,21,17,0
20120125,Warriors,Trailblazers,101,93,33,25,10,10,3,4,25,31,11,11,79,83,41,34,18,15,14,20,8,17,-5,5,5,12,30,43,10,5,20,21,11,8,11,12,0
20120125,Wizards,Hornets,92,75,23,13,26,0,13,13,36,25,26,11,83,78,39,28,28,12,16,25,11,18,20,-20,15,13,51,38,10,12,10,9,3,1,22,19,0
20120126,Clippers,Grizzlies,98,91,24,18,16,2,5,4,30,28,12,17,72,84,35,30,22,25,27,31,19,25,1,-1,7,14,37,42,10,9,22,18,9,6,16,17,0
20120126,Magic,Celtics,83,91,16,23,27,8,3,11,30,28,5,8,79,73,30,34,23,27,31,19,18,13,21,-21,16,9,46,37,10,6,17,21,5,10,12,16,0
20120127,Bulls,Bucks,107,100,18,22,14,5,9,2,30,29,16,8,90,92,41,39,17,19,33,16,20,15,1,-1,20,14,50,43,5,4,17,24,5,7,8,15,0
20120127,Cavaliers,Nets,96,99,18,27,0,17,3,7,30,24,12,2,81,79,38,36,20,22,24,21,14,16,-10,10,15,11,45,35,6,7,19,28,6,11,16,14,0
20120127,Celtics,Pacers,94,87,21,11,16,5,7,3,36,32,6,23,83,80,38,28,21,16,14,31,12,30,8,-8,9,10,45,42,6,9,14,19,6,1,16,15,0
20120127,Heat,Knicks,99,89,17,20,12,6,8,5,34,30,20,7,80,84,37,30,19,24,26,14,23,11,4,-4,6,9,40,39,9,6,10,43,2,18,10,19,0
20120127,Pelicans,Magic,93,67,20,15,28,3,3,5,31,32,6,3,81,61,41,24,18,18,16,21,6,13,13,-13,12,4,43,36,14,5,14,21,5,6,12,22,0
20120127,Mavericks,Jazz,116,101,26,20,21,4,6,8,31,21,15,19,82,84,45,39,16,20,22,22,15,18,8,-8,13,12,44,33,6,6,19,12,11,5,9,9,0
20120127,Nuggets,Raptors,96,81,18,21,23,0,5,5,38,32,17,5,70,82,32,32,14,30,32,14,24,10,22,-22,8,11,46,43,8,7,27,19,8,7,13,15,0
20120127,Pistons,Hawks,101,107,24,29,12,11,4,5,32,40,14,14,93,82,38,40,22,18,22,25,18,17,11,-11,12,9,44,49,7,5,16,16,7,10,10,16,0
20120127,Rockets,Wizards,103,76,22,12,31,8,7,7,36,28,21,29,90,88,38,32,16,24,30,16,22,11,3,-3,19,16,55,44,12,13,15,8,5,1,16,24,0
20120127,Seventysixers,Hornets,89,72,19,14,30,0,2,5,34,27,8,7,78,70,35,27,19,14,16,21,13,14,22,-22,13,8,47,35,9,4,15,15,6,4,14,14,0
20120127,Timberwolves,Spurs,87,79,18,17,8,8,1,8,36,32,11,4,82,75,36,31,10,17,18,11,13,10,-1,1,10,2,46,34,7,5,9,16,2,7,9,12,0
20120127,Trailblazers,Suns,109,71,28,18,42,4,6,4,45,34,16,13,91,78,43,29,15,18,19,18,16,9,14,-14,13,7,58,41,14,9,20,13,7,4,14,21,0
20120127,Warriors,Thunder,109,120,30,23,3,15,7,3,24,34,25,20,87,88,41,42,29,15,19,37,15,32,-5,5,10,19,34,53,12,8,28,17,12,4,20,22,0
20120128,Hornets,Wizards,99,102,31,26,6,12,3,10,28,27,20,20,83,76,39,40,15,24,29,21,17,16,-10,10,14,5,42,32,8,10,11,11,4,6,14,14,0
20120128,Bucks,Lakers,100,89,21,23,13,6,6,5,29,28,15,4,80,82,40,36,14,16,16,17,15,11,8,-8,6,16,35,44,7,5,19,19,5,6,8,14,0
20120128,Jazz,Kings,96,93,15,15,13,1,10,5,26,29,13,16,79,80,35,37,15,21,23,14,19,13,2,-2,15,10,41,39,9,9,18,13,7,6,17,15,0
20120128,Rockets,Knicks,97,84,19,17,21,5,5,3,38,25,16,3,77,89,38,34,20,16,22,15,17,11,7,-7,9,15,47,40,9,10,12,26,4,5,16,16,0
20120128,Seventysixers,Pistons,95,74,27,18,29,1,6,3,37,33,18,8,78,83,38,29,18,11,15,17,10,13,11,-11,5,11,42,44,7,2,15,11,9,3,6,10,0
20120128,Suns,Grizzlies,86,84,16,21,16,5,3,7,28,34,13,11,88,76,32,33,19,24,24,20,17,17,16,-16,18,10,46,44,6,9,18,3,5,1,14,17,0
20120129,Celtics,Cavaliers,87,88,21,12,11,5,3,4,28,26,2,15,69,79,36,34,16,17,14,20,10,17,-1,1,5,11,33,37,6,11,11,13,5,3,16,13,0
20120129,Heat,Bulls,97,93,19,15,12,0,5,5,36,35,14,15,78,81,32,35,20,28,40,28,30,20,5,-5,12,12,48,47,5,11,8,11,3,3,13,15,0
20120129,Pelicans,Hawks,72,94,20,22,0,29,6,8,27,28,10,9,72,82,27,36,19,18,19,17,15,10,-11,11,9,14,36,42,6,10,10,23,3,12,13,13,0
20120129,Magic,Pacers,85,106,21,24,5,23,5,1,28,30,12,19,64,88,31,45,15,25,29,11,13,8,3,-3,5,13,33,43,7,11,23,17,10,8,19,14,0
20120129,Mavericks,Spurs,101,100,15,23,18,9,12,2,39,38,7,6,100,94,44,39,18,17,12,19,9,10,11,-11,16,14,55,52,7,7,20,25,4,12,8,10,0
20120129,Nets,Raptors,73,94,16,18,2,23,3,4,29,31,2,13,74,68,27,35,21,19,18,29,12,21,-5,5,10,7,39,38,2,7,22,14,7,3,15,10,0
20120129,Nuggets,Clippers,105,109,22,20,10,7,7,11,33,32,21,11,85,86,42,39,21,18,20,26,15,17,5,-5,9,13,42,45,3,5,18,30,6,14,11,9,0
20120129,Timberwolves,Lakers,101,106,19,19,2,18,6,7,28,34,16,0,104,79,40,40,19,18,23,23,16,18,-8,8,24,7,52,41,5,0,21,19,5,8,4,11,0
